"season","match_id","round","date","venue","home_team","away_team","home_score","away_score"
"2018",153,"Round 18",2018-07-22,"Adelaide Oval","Port Adelaide","Greater Western Sydney",58,80
"2018",154,"Round 19",2018-07-27,"Docklands Stadium","Essendon","Sydney",109,66
"2018",155,"Round 19",2018-07-28,"MCG","Richmond","Collingwood",105,77
"2018",156,"Round 19",2018-07-28,"Kardinia Park","Geelong","Brisbane Lions",120,78
"2018",157,"Round 19",2018-07-28,"Sydney Showground Stadium","Greater Western Sydney","St Kilda",86,61
"2018",158,"Round 19",2018-07-28,"Carrara Stadium","Gold Coast","Carlton",44,79
"2018",159,"Round 19",2018-07-28,"Adelaide Oval","Adelaide","Melbourne",77,90
"2018",160,"Round 19",2018-07-29,"Bellerive Oval","North Melbourne","West Coast",81,41
"2018",161,"Round 19",2018-07-29,"Eureka Stadium","Western Bulldogs","Port Adelaide",34,78
"2018",162,"Round 19",2018-07-29,"Perth Stadium","Fremantle","Hawthorn",53,112
"2018",163,"Round 20",2018-08-03,"MCG","Richmond","Geelong",85,82
"2018",164,"Round 20",2018-08-04,"MCG","Hawthorn","Essendon",107,103
"2018",165,"Round 20",2018-08-04,"Gabba","Brisbane Lions","North Melbourne",104,107
"2018",166,"Round 20",2018-08-04,"Adelaide Oval","Adelaide","Port Adelaide",96,93
"2018",167,"Round 20",2018-08-04,"Docklands Stadium","St Kilda","Western Bulldogs",68,103
"2018",168,"Round 20",2018-08-04,"SCG","Sydney","Collingwood",73,71
"2018",169,"Round 20",2018-08-05,"Docklands Stadium","Carlton","Greater Western Sydney",46,151
"2018",170,"Round 20",2018-08-05,"MCG","Melbourne","Gold Coast",143,47
"2018",171,"Round 20",2018-08-05,"Perth Stadium","West Coast","Fremantle",142,84
"2018",172,"Round 21",2018-08-10,"Docklands Stadium","Essendon","St Kilda",122,79
"2018",173,"Round 21",2018-08-11,"MCG","Hawthorn","Geelong",71,60
"2018",174,"Round 21",2018-08-11,"Carrara Stadium","Gold Coast","Richmond",51,125
"2018",175,"Round 21",2018-08-11,"Adelaide Oval","Port Adelaide","West Coast",58,62
"2018",176,"Round 21",2018-08-11,"Docklands Stadium","Collingwood","Brisbane Lions",104,73
"2018",177,"Round 21",2018-08-11,"Manuka Oval","Greater Western Sydney","Adelaide",106,92
"2018",178,"Round 21",2018-08-12,"Docklands Stadium","North Melbourne","Western Bulldogs",85,92
"2018",179,"Round 21",2018-08-12,"MCG","Melbourne","Sydney",78,87
"2018",180,"Round 21",2018-08-12,"Perth Stadium","Fremantle","Carlton",101,72
"2018",181,"Round 22",2018-08-17,"MCG","Richmond","Essendon",81,73
"2018",182,"Round 22",2018-08-18,"MCG","Collingwood","Port Adelaide",115,64
"2018",183,"Round 22",2018-08-18,"Kardinia Park","Geelong","Fremantle",158,25
"2018",184,"Round 22",2018-08-18,"Sydney Showground Stadium","Greater Western Sydney","Sydney",60,80
"2018",185,"Round 22",2018-08-18,"Carrara Stadium","Gold Coast","Brisbane Lions",74,78
"2018",186,"Round 22",2018-08-18,"Docklands Stadium","St Kilda","Hawthorn",76,80
"2018",187,"Round 22",2018-08-19,"Docklands Stadium","Carlton","Western Bulldogs",49,66
"2018",188,"Round 22",2018-08-19,"Perth Stadium","West Coast","Melbourne",91,108
"2018",189,"Round 22",2018-08-19,"Adelaide Oval","Adelaide","North Melbourne",86,77
"2018",190,"Round 23",2018-08-24,"Adelaide Oval","Port Adelaide","Essendon",89,111
"2018",191,"Round 23",2018-08-25,"Kardinia Park","Geelong","Gold Coast",142,40
"2018",192,"Round 23",2018-08-25,"MCG","Richmond","Western Bulldogs",98,95
"2018",193,"Round 23",2018-08-25,"Perth Stadium","Fremantle","Collingwood",67,76
"2018",194,"Round 23",2018-08-25,"Docklands Stadium","Carlton","Adelaide",61,165
"2018",195,"Round 23",2018-08-25,"SCG","Sydney","Hawthorn",74,83
"2018",196,"Round 23",2018-08-26,"Gabba","Brisbane Lions","West Coast",72,98
"2018",197,"Round 23",2018-08-26,"MCG","Melbourne","Greater Western Sydney",102,57
"2018",198,"Round 23",2018-08-26,"Docklands Stadium","St Kilda","North Melbourne",94,117
